Gene,Half-life (h)
UFSP2;C4orf20,43.5
VPS16;RP11-12M19.2-004,43.6
DIABLO;SMAC,43.6
RUVBL1;NMP238;TIP49;TIP49A,43.6
TOP1,43.6
RBM15B;RBM15;OTT,43.6
PDAP1;HASPP28,43.6
TP53BP1,43.6
PDIA4;ERP70;ERP72,43.6
CNP,43.6
ALDH5A1;SSADH,43.6
ERAP1;APPILS;ARTS1;KIAA0525;UNQ584/PRO1154,43.7
CYP20A1;UNQ667/PRO1301,43.7
GSTT1,43.7
PDIA6;TXNDC7,43.7
AP1B1;ADTB1;BAM22;CLAPB2,43.7
NSBP1;RP11-196G4.1-004;RP11-196G4.1-007;RP11-196G4.1-006;RP11-196G4.1-002,43.7
SACM1L;KIAA0851,43.8
TUBGCP3;GCP3,43.8
EIF3J;EIF3S1;PRO0391,43.8
S100A13,43.9
LEO1;RDL,43.9
ABHD14B;CIB,43.9
TRMT5;KIAA1393,43.9
APEH;D3F15S2;D3S48E;DNF15S2,43.9
ENOSF1;RTS;TYMSAS,43.9
NDUFS5,43.9
MRPS25;RPMS25,43.9
PSMG2;HCCA3;PAC2;TNFSF5IP1,43.9
PHPT1;PHP14;CGI-202;HSPC141,43.9
FKBP5;AIG6;FKBP51,43.9
TMED1;IL1RL1L;IL1RL1LG,44
MSH2,44
HDHD2,44
CYB5B;CYB5M;OMB5,44
ARHGAP1;CDC42GAP;RHOGAP1,44.1
FAM82A2;FAM82C;PTPIP51;hucep-10;UNQ3122/PRO10274,44.1
SKP1;EMC19;OCP2;SKP1A;TCEB1L,44.1
TRMT6;KIAA1153;TRM6;CGI-09,44.1
COL4A6,44.2
CTPS2,44.2
C2orf56;PRO1853,44.2
HSDL2,44.2
PPP2R2D;hCG_23640,44.2
SRP72,44.2
ST13;FAM10A1;HIP;SNC6;FAM10A5;FAM10A4;FAM10A7,44.2
NAGK,44.2
FKBP1A;FKBP1;FKBP12;FKBP12-Exip2,44.2
FKBP2;FKBP13,44.3
C11orf73;HSPC138;HSPC179;HSPC248,44.3
DARS2,44.3
SARS2;SARSM,44.3
ARL3;ARFL3,44.3
CDV3;H41,44.3
S100A2;S100L;RP11-49N14.8-004,44.3
RAB1A;RAB1,44.3
NDUFB8;RP11-411B6.5-006;hCG_24658;RP11-411B6.5-003,44.4
MRPS22;C3orf5;RPMS22;GK002,44.4
RWDD1;DFRP2;CGI-24;PTD013;hCG_20867,44.4
TOMM70A;KIAA0719,44.4
LRRC8D;LRRC5;UNQ213/PRO239,44.4
EXOC5;SEC10;SEC10L1;DKFZp666H126,44.5
ARCN1;COPD;DKFZp686M09245,44.5
KATNA1;KATNAL1,44.5
SERPINB1;ELANH2;MNEI;PI2,44.5
RAB35;RAB1C;RAY,44.5
DDX39;hCG_1776331,44.5
CCDC22;CXorf37;JM1,44.5
ARD1A;ARD1;TE2;hCG_39228,44.5
HPDL;GLOXD1,44.6
ACTR1B;CTRN2,44.6
TCIRG1;ATP6N1C;ATP6V0A3,44.6
FAM105B,44.6
LSM1;CASM,44.6
WDR77;MEP50;HKMT1069;Nbla10071;RP11-552M11.3-004,44.6
MAP2K1IP1;PRO2783,44.6
NIMP;RTN4IP1,44.7
FLJ00327,44.7
SDF2L1;UNQ1941/PRO4424,44.7
LSM2;C6orf28;G7b,44.7
AK3L1;AK3;AK4;AK3L2,44.7
EIF4B,44.7
PRMT1;HMT2;HRMT1L2;IR1B4,44.7
RFT1,44.7
REXO4;PMC2;XPMC2H,44.7
ARL15;ARFRP2,44.7
GOT1,44.7
C12orf5,44.8
EEF1D;hCG_1994718;EF1D,44.8
ETFA,44.8
MRPL38;HSPC262,44.8
TLN2;KIAA0320,44.9
ANXA10;ANX14,44.9
ARRDC1;RP11-48C7.5-006;RP11-48C7.5-012,44.9
PFDN1;PFD1,45
MTPN,45
TPMT;pseudoTPMT;hCG_1978654,45
SH3BGRL,45
MBOAT7;BB1;LENG4;OACT7,45
GLMN;FAP48;FAP68;VMGLOM,45
CPSF6;CFIM68,45.1
FAM162A;C3orf28;E2IG5;DC16;FWP001,45.1
GSPT1;ERF3A,45.1
SRM;SPS1;SRML1,45.1
DPP9;DPRP2,45.1
ARPC3;ARC21,45.1
CLPP,45.2
ACADVL;VLCAD,45.2
AKR1C3;DDH1;HSD17B5;KIAA0119;PGFS,45.2
TSFM,45.2
APPL1;APPL;DIP13A;KIAA1428,45.2
AP3D1;PRO0039,45.2
SFRS11;RP4-677H15.3-002;hCG_22837,45.2
C6orf115;HSPC280;PRO2013,45.2
CCDC132;KIAA1861;FLJ20097,45.2
PGM2L1;BM32A,45.3
DDX18,45.3
FAH,45.3
PGD;PGDH,45.3
DOHH;HLRC1,45.3
HNRNPM;HNRPM;NAGR1,45.3
PRRC1,45.3
PAICS;ADE2;AIRC;PAIS,45.3
SNX7,45.3
CFL2,45.4
MRPL30;MRPL28;RPML28;HSPC249,45.4
CPT2;CPT1,45.4
FAM136A,45.4
TPP1;CLN2;GIG1;UNQ267/PRO304,45.4
FUBP1,45.4
TRAP1;HSP75,45.4
XPO7;KIAA0745;RANBP16,45.4
OXSM,45.5
GNB1L;GY2;KIAA1645;WDR14;FKSG1,45.5
HSPA4;APG2,45.5
FAM129A;C1orf24;GIG39,45.5
LRRC59;PRO1855,45.5
PPIF;CYP3;RP11-342M3.4-004;hCG_22611,45.5
UCHL3;RP11-173B14.3-003,45.5
XPOT,45.5
IQGAP2,45.6
PSMD12;hCG_1749256,45.6
NARG1L;NAT2,45.6
IARS;RP11-62C3.1-002,45.6
,45.6
CALU,45.6
GRWD1;GRWD;KIAA1942;WDR28,45.6
CCT3;CCTG;TRIC5;RP11-443G18.6-002,45.6
NQO1;DIA4;NMOR1,45.6
ERCC2;XPD;XPDC;hCG_20732,45.6
DECR2;PDCR;AL023881.1-008,45.6
TGOLN2;TGN46;TGN51,45.6
HSPA8;HSC70;HSP73;HSPA10,45.6
BRP44;RP1-295C6.1-003,45.7
VCP,45.7
NNMT,45.7
GALK1;GALK,45.7
SIP1;GEMIN2,45.7
INTS9;RC74,45.7
ACP1,45.7
MCAT;MT,45.7
MECR;NBRF1;CGI-63,45.7
CCNB2,45.7
ANPEP;APN;CD13;PEPN,45.7
MESDC2;KIAA0081;UNQ1911/PRO4369,45.7
EXOC8,45.7
KIF1B;KIAA0591;KIAA1448,45.7
TWF2;PTK9L;MSTP011,45.8
PRPS1;PRPS1L1;PRPS3;PRPSL,45.8
P4HB;ERBA2L;PDI;PDIA1;PO4DB,45.8
GAA,45.8
NAPRT1;FHIP,45.8
SLC30A7;ZNT7;ZNTL2,45.9
CANX,45.9
STX4;STX4A;hCG_21149,45.9
FNTA,45.9
TMED9;GP25L2,45.9
NSUN2;SAKI;TRM4,45.9
REEP5;C5orf18;DP1;TB2,45.9
RDH14;PAN2;UNQ529/PRO1072,45.9
CTNNBL1;C20orf33;PP8304,45.9
PLEC1;hCG_1994702,45.9
SUPV3L1;SUV3,45.9
UQCRFS1,45.9
ABCC4;MRP4;hCG_2039665,46
TMEM167A;TMEM167,46
YARS2;CGI-04,46
COPS2;CSN2;TRIP15,46
CCNK;CPR4,46
PEX3;RP1-20N2.3-002,46
AGL;GDE,46
KPNB1;NTF97,46
PNKD;KIAA1184;MR1;TAHCCP2;FKSG19;UNQ2491/PRO5778,46.1
MICAL1;MICAL;NICAL,46.1
QARS,46.1
SSRP1;FACT80,46.1
LANCL2;GPR69B;TASP,46.1
ERP29;C12orf8;ERP28,46.1
TAGLN;SM22;WS3-10,46.1
KDELC2;UNQ1904/PRO4350,46.1
CRLF3;CREME9;CYTOR4;P48,46.1
CPOX;CPO;CPX,46.2
DKFZp686G12235;ARSA,46.2
PDLIM1;CLIM1;CLP36,46.2
USP25;USP21,46.2
C9orf5,46.2
API5;MIG8,46.2
B3GAT3,46.2
MYO1C variant protein;MYO1C,46.3
HSP90B1;TRA1,46.3
SEC13;D3S1231E;SEC13L1;SEC13R,46.3
CALU,46.3
HMBS;PBGD;UPS,46.3
LMNB1;LMN2;LMNB,46.3
KDELR2;ERD2.2,46.3
SETD3;C14orf154,46.3
GALM;BLOCK25;Ibd1,46.3
ATM;DKFZp781A0353,46.3
CARM1;hCG_29972;PRMT4,46.3
NDUFA13;GRIM19;CGI-39;CDA016,46.3
POFUT1;FUT12;KIAA0180,46.4
SART3;KIAA0156;TIP110,46.4
IPO5;KPNB3;RANBP5,46.5
HNRPDL;JKTBP,46.5
ROCK2;KIAA0619,46.5
TROVE2;RO60;SSA2;RP11-101E13.3-005;hCG_41054;RP11-101E13.3-006;RP11-101E13.3-003,46.5
RAD50,46.5
AKR1A1;ALDR1;ALR;RP4-697E16.2-004,46.5
DKFZp781N1372,46.6
DTYMK;CDC8;TMPK;TYMK,46.6
EIF2B4;EIF2BD;hCG_1784435,46.6
CYB5R1;NQO3A2;UNQ3049/PRO9865,46.6
ERGIC3;RP3-477O4.12-006;C20orf47;ERV46;SDBCAG84;CGI-54;PRO0989;RP3-477O4.12-017,46.6
ACYP1;ACYPE,46.6
EMD;EDMD;STA;XX-FW88778H2.1-010;hCG_41343,46.6
C8orf55;PSEC0098,46.7
CECR5,46.7
GNG12,46.7
DPYSL3;CRMP4;DRP3;ULIP,46.7
TSSC1,46.8
PODXL;PCLP;PCLP1,46.8
RAC1;MIG5;hCG_14926;tcag7.839,46.8
PHKA1;PHKA,46.8
PUS1;PP8985,46.8
CUL5;VACM1,46.8
ABCF1;ABC50,46.8
SUPT16H;FACT140;FACTP140,46.8
UBE2S;E2EPF;OK/SW-cl.73,46.8
DECR1;DECR,46.9
ERO1L;UNQ434/PRO865,46.9
COPB1;COPB;MSTP026,46.9
EXOSC4;RRP41;SKI6,46.9
CALM1;CALM;CAM;CAM1;CALM2;CAM2;CAMB;CALM3;CALML2;CAM3;CAMC;CAMIII,46.9
USP5;ISOT,46.9
PPWD1;KIAA0073,47
ME2;hCG_23687,47
MGST1;GST12;MGST,47
HNRNPC;HNRPC;HNRNPCL1;HNRPCL1,47
NUDT21;CFIM25;CPSF25;CPSF5,47
AP1S1;AP19;CLAPS1,47.1
AP1M1;CLTNM,47.1
C12orf30;NAP1,47.1
PYCRL,47.1
SNX4,47.1
FERMT2;KIND2;MIG2;PLEKHC1,47.1
ANKRD44,47.1
,47.1
SCFD1;C14orf163;KIAA0917;STXBP1L2;FKSG23,47.1
DENR;DRP1;H14,47.1
PSME1;IFI5111,47.2
PSMA5,47.2
ABCE1;RLI;RNASEL1;RNASELI;RNS4I;OK/SW-cl.40,47.2
BLOC1S1;BLOS1;GCN5L1;RT14,47.2
PKM2;PK2;PK3;PKM,47.2
ENOPH1;MASA;MSTP145,47.2
ETF1;ERF1;RF1;SUP45L1,47.2
ARID1A;C1orf4;OSA1;SMARCF1,47.2
PRDX2;NKEFB;TDPX1;hCG_172488,47.2
DNAJB11;EDJ;ERJ3;PSEC0121;UNQ537/PRO1080,47.3
SFRS8;SWAP,47.3
PPP1R12A;MBS;MYPT1,47.3
TARS,47.3
PARP1;ADPRT;PPOL,47.3
MTCH1;PSAP;CGI-64;UNQ1871/PRO4314;RP1-90K10.1-007,47.3
RBM17;SPF45;RP11-414H17.9-005;RP11-414H17.9-007;RP11-414H17.9-006,47.4
DPP7;DPP2;QPP,47.4
EIF2B3;RP5-882O7.2-008,47.4
CSTF3,47.4
MRPL41;BMRP;MRPL27;RPML27;PIG3,47.5
UBFD1;UBPH,47.5
WDR4,47.5
DYNC1H1;DHC1;DNCH1;DNCL;DNECL;DYHC;KIAA0325,47.5
GRPEL1;GREPEL1,47.5
LYPLA2;RP5-886K2.5-010;RP5-886K2.5-008;RP5-886K2.5-005;RP5-886K2.5-007;RP5-886K2.5-004,47.5
,47.5
SEC31A;KIAA0905;SEC31L1;HSPC275;HSPC334,47.6
RRAGC;RRAGD,47.6
MRPL1;BM-022;hCG_1781913,47.6
ARMC10;SVH;PSEC0198,47.6
OXSR1;KIAA1101;OSR1,47.6
ELMO2;CED12A;KIAA1834;RP11-394O2.2-004;hCG_1811050;RP11-394O2.2-003;RP11-394O2.2-007,47.6
CTPS,47.7
HSP90AB1;HSP90B;HSPC2;HSPCB,47.7
XTP3TPA;CDA03,47.7
TPM1;C15orf13;TMSA,47.7
PPP5C;PPP5,47.7
DHX15;DBP1;DDX15,47.7
MYLC2B;MRLC2;MRLC3;MLCB;RLC,47.7
SELI;EPT1;KIAA1724;tmp_locus_24;hCG_1651316,47.8
ATP6V1B2;ATP6B2;VPP3,47.8
PFAS;KIAA0361,47.8
IFI35;IFP35,47.8
GLS;GLS1;KIAA0838,47.8
PPA2;HSPC124,47.8
TEX10;L18;Nbla10363,47.8
DCPS;DCS1;HINT5;HSPC015,47.9
SNX6;hCG_2013610,47.9
HAGH;GLO2;HAGH1,47.9
PSMD3,47.9
COMT,48
SWAP70;KIAA0640;HSPC321,48
ALDH9A1;ALDH4;ALDH7;ALDH9,48
POP4;RPP29,48
SPRYD4,48.1
GCFC;C21orf66,48.1
CSE1L;CAS;XPO2,48.1
PTPLAD1;BIND1,48.1
CCT6A;CCT6;CCTZ,48.1
WDR33;WDC146,48.1
DKFZp779F115,48.1
MTHFD1;MTHFC;MTHFD,48.2
UBE2V2;MMS2;UEV2,48.2
PLEKHG2,48.2
MAPK9;JNK2;PRKM9;MAPK10;JNK3;JNK3A;PRKM10,48.2
DHRS7;DHRS7A;RETSDR4;CGI-86;UNQ285/PRO3448;DKFZp564H1664,48.2
PSMD1,48.2
ATPAF1;ATP11,48.2
TTC15;CGI-87;DKFZp547E107,48.2
VPS36;C13orf9;EAP45;CGI-145,48.2
MARS,48.3
CISD2;CDGSH2;ERIS;ZCD2,48.3
PA2G4;EBP1,48.3
PNPT1;PNPASE,48.3
COMMD7;C20orf92,48.4
PSMA7;RP5-1005F21.4-006,48.4
WARS2,48.4
PCBD1;DCOH;PCBD,48.4
BANF1;BAF;BCRG1,48.4
HDDC2;C6orf74;NS5ATP2;CGI-130,48.5
DYNC1I2;DNCI2;DNCIC2,48.5
CFL1;CFL,48.5
STX7,48.5
IARS;RP11-62C3.1-003,48.5
CCAR1;CARP1;DIS,48.5
NUDT2;APAH1,48.5
VPS35;MEM3;TCCCTA00141,48.6
FADD;MORT1,48.6
DDX17,48.6
RAP2B,48.6
C19orf10;IL25,48.6
DYNC2H1;DHC1B;DHC2;DNCH2;DYH1B;KIAA1997,48.6
L2HGDH;C14orf160,48.6
THUMPD1;DKFZp686C1054,48.6
TCERG1;CA150;TAF2S,48.6
FLAD1;PP591;RP11-307C12.7-004;hCG_20019,48.7
ETFB;FP585,48.7
BCKDHB;RP1-279A18.1-002;hCG_1817356,48.7
SNX5;RP11-504H3.2-013,48.7
DCUN1D1;DCUN1L1;RP42;SCCRO,48.7
RAI14;KIAA1334;NORPEG,48.8
FKBP4,48.8
PCBD2;DCOH2;DCOHM,48.8
PDIA3;ERP57;ERP60;GRP58,48.8
KIAA0196,48.8
FLOT2;ESA1;M17S1,48.8
STIP1,48.9
AER61;C3orf64,48.9
SPATA5L1,48.9
ERGIC2;ERV41;PTX1;CDA14,48.9
FDXR;ADXR,48.9
TTLL12;KIAA0153,48.9
SSB,48.9
GBE1,49
SCRN3,49
TAF5;TAF2D,49
PSMG3;C7orf48;PAC3,49
RPL24;RP1-125M3.2-001,49
BTF3L4,49
PARF;C9orf86,49
LCMT1;LCMT;CGI-68,49
B3GALTL;B3GTL,49
PPOX,49
SNRPD2;SNRPD1,49.1
RPP30;RNASEP2;RP11-320F15.1;RP11-320F15.1-006;RP11-320F15.1-004,49.1
UBA6;MOP4;UBE1L2,49.1
SFN;HME1,49.1
XPO4;KIAA1721,49.1
MAP2K4;JNKK1;MKK4;PRKMK4;SERK1,49.1
PRMT5;HRMT1L5;IBP72;JBP1;SKB1;hCG_41976,49.2
PSMD14;POH1,49.2
IRGQ;IRGQ1;FKSG27,49.2
TMEM43;UNQ2564/PRO6244;FLJ00144,49.2
NIP7;CGI-37;HSPC031;HSPC180;OK/SW-cl.76;OK/SW-cl.78,49.2
ALG6;RP5-1033M2.2-006;My046,49.2
SCYE1;EMAP2,49.2
HSPA5;GRP78,49.2
ARS2;ASR2;tcag7.1107,49.2
COPS5;CSN5;JAB1,49.3
IARS2,49.3
APOA1BP;AIBP;RP11-284F21.3-004,49.3
APRT,49.3
HIBCH,49.3
CLTC;CLH17;CLTCL2;KIAA0034,49.3
LRRC47;KIAA1185,49.3
GGPS1;hCG_19067,49.4
QDPR;DHPR,49.4
CCT7;CCTH;NIP7-1,49.4
SEC22B;SEC22L1,49.4
DKFZp686M24262;ACADM,49.4
DKFZp686F1612;CARS;hCG_16441,49.4
C14orf166;CGI-99,49.4
SCLY;SCL,49.5
PGRMC1;HPR6.6;PGRMC,49.5
LARS;KIAA1352,49.5
S100A4;CAPL;MTS1,49.5
CPNE1;CPN1;RP1-309K20.2-032;RP1-309K20.2-007;RP1-309K20.2-009;RP1-309K20.2-008;RP1-309K20.2-016,49.5
SNRPD1,49.5
EHD1;PAST;PAST1;CDABP0131,49.5
VAT1,49.6
ITGA2;CD49B,49.6
DUSP12,49.6
NSF,49.6
HMGB3;HMG2A;HMG4;HMG4L;DKFZp779G118,49.6
TFG/ALK fusion;TFG;hCG_37650,49.7
BLVRA;BLVR;BVR,49.7
SPR,49.7
CAP2;DKFZp686D0714,49.7
GOLGA3,49.8
PPP2R2D;hCG_23640;KIAA1541,49.8
NUMA1;NUMA;NUMA1 variant protein,49.8
PITPNA;PITPN,49.9
MAGT1;IAG2;PSEC0084;UNQ628/PRO1244;RP11-217H1.1;RP11-217H1.1-003;RP11-217H1.1-002;hCG_20036,49.9
CROP;CREAP1;O48,49.9
OTUB1;OTB1;OTU1;HSPC263;DKFZp564E242,50
FLNA,50
TRIP10;CIP4;STOT;STP,50
SUB1;PC4;RPO2TC1,50
NMT1;NMT,50
ARL6IP5;DERP11;JWA;PRA2;PRAF3;HSPC127,50
CDIPT;PIS;PIS1,50.1
EEA1;ZFYVE2,50.1
SLC25A1;SLC20A3,50.1
HNRNPH3;HNRPH3,50.1
ITPA;C20orf37;My049;OK/SW-cl.9;RP4-794I6.1-007;hCG_39262,50.1
PGAM5,50.1
GMFB,50.1
CALR;CRTC,50.2
NDUFAB1,50.2
GSTT2,50.2
AFG3L2,50.2
MYL9;MLC2;MRLC1;MYRL2;RP5-977B1.9-002;hCG_1645602,50.2
TGM2,50.2
C6orf211,50.2
FDX1L,50.2
RP3-351K20.2-016;ECHDC1;RP3-351K20.2-007;RP3-351K20.2-006,50.2
CAPG;AFCP;MCP,50.2
RSL1D1;CATX11;CSIG;PBK1;L12,50.3
SRI,50.3
ATG7;APG7L,50.3
EHMT2;DADB-333F21.8-008;DAQB-331I12.8-009;XXbac-BCX40G17.8-008;XXbac-BPG254B15.8-008;DADB-333F21.8-009;DAQB-331I12.8-008;XXbac-BCX40G17.8-009;XXbac-BPG254B15.8-009;BAT8;C6orf30;G9A;KMT1C;NG36,50.3
EIF2B1;EIF2BA,50.4
VPS26B,50.4
SSR1;TRAPA;PSEC0262,50.4
AK3;AK3L1;AK6;AKL3L;RP11-6J24.4-001;hCG_2011468,50.4
TRNT1;CGI-47,50.4
KHSRP;FUBP2,50.5
CLIC1;NCC27,50.5
PCMT1,50.5
TATDN1;CDA11,50.5
CNDP2;CN2;CPGL;PEPA;hCG_16050,50.5
HPCAL1;BDR1;DKFZp781K1922;HPCA;BDR2,50.6
ERLIN2;C8orf2;SPFH2;UNQ2441/PRO5003/PRO9924,50.6
PELP1;HMX3;MNAR,50.6
WDR18,50.7
PPIB;CYPB,50.7
PEBP1;PBP;PEBP,50.7
PKM2;PK2;PK3;PKM,50.7
LMNB2;LMN2,50.7
THOP1,50.8
GCS1,50.8
PNPO,50.8
TUBB2A;TUBB2;TUBB2B,50.8
UGP2;UGP1,50.8
PPIA;CYPA,50.8
LAP3;LAPEP;PEPS,50.9
C18orf19,50.9
PSMA4;PSC9,50.9
GSR;GLUR;GRD1,50.9
ACOT7;BACH,51
PGM1,51
PRKDC;HYRC;HYRC1,51
PSMD6;KIAA0107;PFAAP4;hCG_23509,51
ARIH2;ARI2;TRIAD1;HT005,51
NUDCD1;CML66,51
LGALS3;MAC2,51.1
C14orf1;AD-011;HSPC288;x0006,51.1
PSMB3,51.1
ARPC1B;ARC41,51.1
RPE;HUSSY-17;LOC729020;hCG_2024410,51.2
DOCK5,51.2
GNPDA1;GNPI;HLN;KIAA0060,51.2
PPP2R4;PTPA;RP11-247A12.4-020;RP11-247A12.4-012;RP11-247A12.4-017;DKFZp781M17165;RP11-247A12.4-015,51.2
PAFAH1B3;PAFAHG,51.2
PRNPIP;RP5-891H21.3-002;PINT1;PRNPIP1;RP5-891H21.3-006;RP5-891H21.3-004,51.2
RAP1B;OK/SW-cl.11,51.2
TXN;TRDX;TRX;TRX1;TXN delta 3,51.2
NIPSNAP1,51.3
RAB27A;RAB27,51.3
CCT1;CCTA;TCP1,51.3
PGM3;AGM1,51.4
IQGAP1;KIAA0051,51.4
XPO1;CRM1,51.4
C12orf10;MST024,51.4
CINP,51.4
DHRS4;UNQ851/PRO1800,51.4
ARSB;hCG_37743,51.4
CSNK2A2;CK2A2,51.5
LMAN1;ERGIC53;F5F8D,51.5
CTH,51.5
HSP90AA1;HSP90A;HSPC1;HSPCA,51.5
PSMB4,51.5
MOBKL3;MOB3;PREI3;CGI-95,51.5
ATIC;PURH;OK/SW-cl.86,51.5
CRYZ;DKFZp686C16101;hCG_21668,51.5
YIF1A;54TM;HYIF1P;YIF1,51.6
C11orf54;LP4947;PTD012,51.6
COPS6;CSN6;HVIP,51.6
SUCLG2;DKFZp586M2023,51.6
UQCR10;UCRC;HSPC119;hCG_1641518,51.6
ASNS;TS11,51.6
MRPL12;RPML12,51.6
UQCRC2,51.7
SORD,51.7
RPN1,51.7
HNRNPU;HNRPU;SAFA;U21.1;RP11-11N7.3-004,51.7
DDB2,51.7
CYB5R3;DIA1,51.7
BCL2L13;MIL1;CD003,51.7
VARS;G7A;VARS2,51.7
TST,51.7
DR1,51.8
DKFZp686M0665,51.8
PRDX4,51.8
,51.8
NENF;SPUF,51.9
TTF2,51.9
ATOX1;HAH1,51.9
ITGA1,51.9
,52
GDI1;GDIL;OPHN2;RABGDIA;XAP4,52
ALDH16A1,52
TMED10;TMP21,52
COPS3;CSN3,52
CCT8;CCTQ;KIAA0002,52
UBE2L3;UBCE7;UBCH7;MSK10,52
HADH;HAD;HADHSC;SCHAD,52
SRRM1;SRM160,52
BCAT2;BCATM;BCT2;ECA40,52
PSMB1;PSC5,52.1
APMAP;C20orf3;UNQ1869/PRO4305;RP4-568C11.2-002,52.1
,52.1
SURF4;SURF-4;RP11-244N20.4-002,52.1
SEC22A;SEC22L2,52.1
UQCRC1,52.1
,52.1
PDPR;KIAA1990,52.1
TUBA1C;TUBA6,52.2
RNPEP;APB,52.2
GMPPB,52.2
SLC27A2;ACSVL1;FACVL1;FATP2;VLACS,52.3
ATP2B4;ATP2B2;MXRA1,52.3
,52.3
PIP4K2A;PIP5K2;PIP5K2A,52.3
MAGOH,52.3
SYPL1;SYPL,52.4
SERPINH1;CBP1;CBP2;HSP47;SERPINH2;PIG14,52.4
DHODH,52.4
TUBB;TUBB5;OK/SW-cl.56;DAAP-285E11.4-003;DADB-118P11.3-003;DAMA-26D6.3-003;DAMC-316D20.4-003;DAQB-47P19.9-004;DASS-191K16.2-003;XXbac-BCX111D4.2-003;XXbac-BPG252P9.4-003;XTP3TPATP1,52.4
TAGLN2;KIAA0120;CDABP0035,52.4
PTGES2;C9orf15;PGES2,52.4
BLVRB;FLR,52.5
CCT4;CCTD;SRB,52.5
RFX5;RP11-126K1.5-008,52.5
LDHAL6B;LDHAL6;LDHL,52.5
XPNPEP1;XPNPEPL;XPNPEPL1;RP11-451M19.1-016;RP11-451M19.1-012,52.5
EPPK1;EPIPL,52.6
ALDH18A1;GSAS;P5CS;PYCS,52.6
NPEPL1;KIAA1974,52.6
PSMD7;MOV34L,52.6
STK39;SPAK,52.6
SMYD5;RAI15,52.6
HNRNPUL2;HNRPUL2,52.7
GALE;RP5-886K2.6-007;RP5-886K2.6-015;RP5-886K2.6-005;RP5-886K2.6-008,52.7
ARMET;ARP,52.7
CAP1;CAP;RP11-115D7.1-018;RP11-115D7.1-011;RP11-115D7.1-008;RP11-115D7.1-017;RP11-115D7.1-012;RP11-115D7.1-010;RP11-115D7.1-007,52.7
VPS18;KIAA1475,52.7
AKR7A2;AFAR;AFAR1;AKR7,52.7
JAK1;JAK1A;JAK1B,52.7
CCT2;99D8.1;CCTB,52.7
KCTD12;C13orf2;KIAA1778;PFET1,52.7
TOR1AIP1,52.8
QIL1,52.8
BCAR1,52.9
GORASP2,53
SLC25A40;MCFP,53
RPS15;RIG;hCG_1783417,53
SF3B3;KIAA0017;SAP130,53.1
DBT;BCATE2,53.1
NUP54,53.1
HINT2,53.2
PRPF40A;FBP11;FLAF1;FNBP3;HYPA;HSPC225,53.2
UBA2;SAE2;UBLE1B;HRIHFB2115,53.2
USO1;VDP,53.2
PHGDH;PGDH3;RP4-683H9.1-002,53.3
DKFZp686I04222;SERPINB6;PI6;PTI,53.3
CAPN1;CANPL1,53.3
CMPK1;CMK;CMPK;UCK;UMK;UMPK,53.3
FAM98B,53.3
TPP2;RP11-29B2.2-002,53.4
FXN;FRDA;X25,53.4
ACO2;RP3-347H13.8-002,53.4
IMPA1;IMPA,53.4
AK1;RP11-203J24.1-009;RP11-203J24.1-011,53.4
GPS1;COPS1;CSN1,53.4
MGLL;hCG_40840,53.4
CCDC58,53.5
THRAP3;TRAP150,53.5
SMARCE1;BAF57,53.5
USP14;TGT,53.5
GSS,53.5
HNRPR;HNRNPR;RP5-1057J7.2-002;DKFZp686A13234,53.5
PSMD13,53.5
NCBP1;CBP80;NCBP,53.6
ECH1,53.6
PRKCSH;G19P1,53.7
PSMD5;KIAA0072,53.7
CD46;MCP;MIC10,53.7
PARN;DAN,53.7
EPRS;GLNS;PARS;QARS;QPRS;PIG32,53.7
NIF3L1;ALS2CR1;MDS015;My018,53.7
CAPG,53.7
SEC23IP;MSTP053,53.7
CUTA;ACHAP;C6orf82,53.8
ENO3,53.8
DAD1,53.8
RPL38,53.8
CBR1;CBR;CRN,53.8
SHMT2,53.9
HNRNPL;HNRPL;P/OKcl.14,53.9
FAM49B;BM-009,53.9
PPA1;IOPPP;PP;RP11-367H5.1-004,53.9
PRDX1;PAGA;PAGB;TDPX2,53.9
GDI2;RABGDIB;RP11-318E3.2-002;RP11-318E3.2-005,53.9
EFTUD1,53.9
LYPLA1;APT1;LPL1,53.9
YARS,54
CARS2;OK/SW-cl.10,54
LYCAT;AGPAT8;ALCAT1;UNQ1849/PRO3579,54
DBN1;D0S117E,54.1
TMEM70,54.1
PSMB2,54.2
RCC2;KIAA1470;TD60,54.2
GPI,54.2
SAFB2;KIAA0138,54.2
PSMA6;PROS27,54.3
SEC23A,54.3
ACAD9;hCG_2022772,54.3
RPL35;LOC154880;tcag7.829,54.3
SNRPA,54.3
SBNO2;KIAA0963,54.4
CAPZA1,54.4
UBA1;A1S9T;UBE1,54.4
KARS;KIAA0070;hCG_21765,54.5
YWHAE,54.5
ANXA6;ANX6,54.5
LACTB;MRPL56;UNQ843/PRO1781,54.5
ADSL;AMPS,54.5
ACTR3;ARP3,54.5
WARS;IFI53;WRS,54.6
DLAT;DLTA,54.6
TES,54.6
PRKAB1;AMPK,54.6
POU2F1;OCT1;OTF1;POU2F2;OCT2;OTF2;POU2F3;OTF11;PLA1,54.6
MT-CO1;COI;COXI;MTCO1,54.6
PCYOX1;KIAA0908;PCL1;UNQ597/PRO1183,54.7
ABCB10,54.7
ETHE1;HSCO,54.7
XPO6;KIAA0370;RANBP20,54.8
